QuickSort parcial,10,0.016384
QuickSort parcial,10,0.01664
QuickSort parcial,10,0.036352
QuickSort parcial,10,0.015104
QuickSort parcial,10,0.017152
QuickSort parcial,10,0.018432
QuickSort parcial,10,0.069632
QuickSort parcial,10,0.018944
QuickSort parcial,10,0.057088
QuickSort parcial,10,0.016384
QuickSort parcial,10,0.031488
QuickSort parcial,10,0.026624
QuickSort parcial,10,0.060928
QuickSort parcial,10,0.02304
QuickSort parcial,10,0.015104
QuickSort parcial,10,0.016384
QuickSort parcial,10,0.0512
QuickSort parcial,10,0.037376
QuickSort parcial,10,0.028928
QuickSort parcial,10,0.015616
QuickSort parcial,10,0.01536
QuickSort parcial,10,0.014848
Insertion,10,0.01664
Insertion,10,0.013056
Insertion,10,0.033024
Insertion,10,0.026624
Insertion,10,0.018688
Insertion,10,0.011776
Insertion,10,0.01408
Insertion,10,0.016896
Insertion,10,0.035584
Insertion,10,0.025856
Insertion,10,0.03072
Insertion,10,0.011776
Insertion,10,0.024576
Insertion,10,0.01152
Insertion,10,0.023552
Insertion,10,0.01152
Insertion,10,0.03072
Insertion,10,0.017408
Insertion,10,0.017664
Insertion,10,0.011776
Insertion,10,0.034048
Insertion,10,0.032
Insertion,10,0.012544
Insertion,10,0.012032
Insertion,10,0.018432
Insertion,10,0.02048
Insertion,10,0.035584
Insertion,10,0.012032
Insertion,10,0.020224
Insertion,10,0.012288
ShellSort,20,0.050688
ShellSort,20,0.02176
ShellSort,20,0.024064
ShellSort,20,0.01664
ShellSort,20,0.039168
ShellSort,20,0.017408
ShellSort,20,0.023296
ShellSort,20,0.037376
ShellSort,20,0.017664
ShellSort,20,0.041472
ShellSort,20,0.01792
ShellSort,20,0.020992
ShellSort,20,0.037632
ShellSort,20,0.022784
ShellSort,20,0.018944
ShellSort,20,0.019456
ShellSort,20,0.017664
ShellSort,20,0.02432
ShellSort,20,0.017152
ShellSort,20,0.015616
ShellSort,20,0.03072
ShellSort,20,0.024832
ShellSort,20,0.017152
ShellSort,20,0.029696
ShellSort,20,0.017152
ShellSort,20,0.02432
ShellSort,20,0.017664
ShellSort,20,0.02432
ShellSort,20,0.033024
ShellSort,20,0.05888
MergeSort,20,0.034816
MergeSort,20,0.025344
MergeSort,20,0.030976
MergeSort,20,0.03712
MergeSort,20,0.02432
MergeSort,20,0.024064
MergeSort,20,0.02688
MergeSort,20,0.036352
MergeSort,20,0.04096
MergeSort,20,0.037632
MergeSort,20,0.024576
MergeSort,20,0.032
MergeSort,20,0.039936
MergeSort,20,0.024064
MergeSort,20,0.024576
MergeSort,20,0.031744
MergeSort,20,0.054784
MergeSort,20,0.034816
MergeSort,20,0.034304
MergeSort,20,0.032768
MergeSort,20,0.032512
MergeSort,20,0.025344
MergeSort,20,0.036352
MergeSort,20,0.024064
MergeSort,20,0.067328
MergeSort,20,0.038656
MergeSort,20,0.025088
MergeSort,20,0.06016
MergeSort,20,0.024832
MergeSort,20,0.039168
Selection,20,0.016128
Selection,20,0.034048
Selection,20,0.027136
Selection,20,0.016384
Selection,20,0.034304
Selection,20,0.040192
Selection,20,0.017152
Selection,20,0.01536
Selection,20,0.014848
Selection,20,0.03456
Selection,20,0.01536
Selection,20,0.015104
Selection,20,0.01536
Selection,20,0.014592
Selection,20,0.022528
Selection,20,0.021504
Selection,20,0.021248
Selection,20,0.01536
Selection,20,0.027392
Selection,20,0.027136
Selection,20,0.033536
Selection,20,0.015616
Selection,20,0.019456
Selection,20,0.022272
Selection,20,0.034816
Selection,20,0.014848
Selection,20,0.023808
Selection,20,0.017664
Selection,20,0.027136
Selection,20,0.02816
QuickSort pivô central,20,0.034304
QuickSort pivô central,20,0.017664
QuickSort pivô central,20,0.018176
QuickSort pivô central,20,0.037632
QuickSort pivô central,20,0.016896
QuickSort pivô central,20,0.025088
QuickSort pivô central,20,0.036608
QuickSort pivô central,20,0.030208
QuickSort pivô central,20,0.017408
QuickSort pivô central,20,0.037632
QuickSort pivô central,20,0.032768
QuickSort pivô central,20,0.02176
QuickSort pivô central,20,0.060672
QuickSort pivô central,20,0.018688
QuickSort pivô central,20,0.022272
QuickSort pivô central,20,0.01792
QuickSort pivô central,20,0.032512
QuickSort pivô central,20,0.033024
QuickSort pivô central,20,0.01664
QuickSort pivô central,20,0.018688
QuickSort pivô central,20,0.037888
QuickSort pivô central,20,0.037376
QuickSort pivô central,20,0.038144
QuickSort pivô central,20,0.03072
QuickSort pivô central,20,0.018688
QuickSort pivô central,20,0.0384
QuickSort pivô central,20,0.016896
QuickSort pivô central,20,0.03072
QuickSort pivô central,20,0.024064
QuickSort pivô central,20,0.045312
QuickSort pivô mediana,20,0.0192
QuickSort pivô mediana,20,0.027648
QuickSort pivô mediana,20,0.0384
QuickSort pivô mediana,20,0.06016
QuickSort pivô mediana,20,0.037376
QuickSort pivô mediana,20,0.017664
QuickSort pivô mediana,20,0.032512
QuickSort pivô mediana,20,0.03328
QuickSort pivô mediana,20,0.033024
QuickSort pivô mediana,20,0.017152
QuickSort pivô mediana,20,0.034304
QuickSort pivô mediana,20,0.016896
QuickSort pivô mediana,20,0.017408
QuickSort pivô mediana,20,0.01664
QuickSort pivô mediana,20,0.018944
QuickSort pivô mediana,20,0.033024
QuickSort pivô mediana,20,0.033536
QuickSort pivô mediana,20,0.04224
QuickSort pivô mediana,20,0.030976
QuickSort pivô mediana,20,0.019712
QuickSort pivô mediana,20,0.038656
QuickSort pivô mediana,20,0.018176
QuickSort pivô mediana,20,0.032768
QuickSort pivô mediana,20,0.017664
QuickSort pivô mediana,20,0.017664
QuickSort pivô mediana,20,0.01792
QuickSort pivô mediana,20,0.03072
QuickSort pivô mediana,20,0.018944
QuickSort pivô mediana,20,0.032768
QuickSort pivô mediana,20,0.017408
QuickSort parcial,20,0.018688
QuickSort parcial,20,0.032768
QuickSort parcial,20,0.033024
QuickSort parcial,20,0.01664
QuickSort parcial,20,0.033536
QuickSort parcial,20,0.025856
QuickSort parcial,20,0.050944
QuickSort parcial,20,0.017152
QuickSort parcial,20,0.0384
QuickSort parcial,20,0.032256
QuickSort parcial,20,0.033024
QuickSort parcial,20,0.029184
QuickSort parcial,20,0.018176
QuickSort parcial,20,0.028928
QuickSort parcial,20,0.016896
QuickSort parcial,20,0.022272
QuickSort parcial,20,0.02944
QuickSort parcial,20,0.016896
QuickSort parcial,20,0.017152
QuickSort parcial,20,0.017152
QuickSort parcial,20,0.016384
QuickSort parcial,20,0.037376
QuickSort parcial,20,0.038656
QuickSort parcial,20,0.023296
QuickSort parcial,20,0.25984
QuickSort parcial,20,0.032256
QuickSort parcial,20,0.0448
QuickSort parcial,20,0.038912
QuickSort parcial,20,0.017408
QuickSort parcial,20,0.01664
Insertion,20,0.014592
Insertion,20,0.013312
Insertion,20,0.03328
Insertion,20,0.01408
Insertion,20,0.027392
Insertion,20,0.020224
Insertion,20,0.019456
Insertion,20,0.034048
Insertion,20,0.013568
Insertion,20,0.027136
Insertion,20,0.02304
Insertion,20,0.018688
Insertion,20,0.014848
Insertion,20,0.027136
Insertion,20,0.025856
Insertion,20,0.0128
Insertion,20,0.028672
Insertion,20,0.020992
Insertion,20,0.015872
Insertion,20,0.026112
Insertion,20,0.038144
Insertion,20,0.013568
Insertion,20,0.021504
Insertion,20,0.033792
Insertion,20,0.020992
Insertion,20,0.020992
Insertion,20,0.013312
Insertion,20,0.019712
Insertion,20,0.044544
Insertion,20,0.013824
ShellSort,50,0.059904
ShellSort,50,0.047104
ShellSort,50,0.050432
ShellSort,50,0.051968
ShellSort,50,0.066048
ShellSort,50,0.057856
ShellSort,50,0.045568
ShellSort,50,0.05376
ShellSort,50,0.045824
ShellSort,50,0.055808
ShellSort,50,0.049152
ShellSort,50,0.090112
ShellSort,50,0.057344
ShellSort,50,0.05248
ShellSort,50,0.07552
ShellSort,50,0.08064
ShellSort,50,0.093952
ShellSort,50,0.045568
ShellSort,50,0.053504
ShellSort,50,0.046336
ShellSort,50,0.046592
ShellSort,50,0.067584
ShellSort,50,0.059904
ShellSort,50,0.055552
ShellSort,50,0.067328
ShellSort,50,0.050944
ShellSort,50,0.089344
ShellSort,50,0.06784
ShellSort,50,0.047104
ShellSort,50,0.052224
MergeSort,50,0.09728
MergeSort,50,0.118784
MergeSort,50,0.058624
MergeSort,50,0.089088
MergeSort,50,0.091648
MergeSort,50,0.054528
MergeSort,50,0.049664
MergeSort,50,0.041472
MergeSort,50,0.041472
MergeSort,50,0.041216
MergeSort,50,0.056064
MergeSort,50,0.042496
MergeSort,50,0.041472
MergeSort,50,0.048128
MergeSort,50,0.049664
MergeSort,50,0.042496
MergeSort,50,0.041984
MergeSort,50,0.057856
MergeSort,50,0.0576
MergeSort,50,0.054272
MergeSort,50,0.05504
MergeSort,50,0.055296
MergeSort,50,0.053504
MergeSort,50,0.08704
MergeSort,50,0.070912
MergeSort,50,0.056832
MergeSort,50,0.057344
MergeSort,50,0.087552
MergeSort,50,0.053504
MergeSort,50,0.048384
Selection,50,0.040192
Selection,50,0.04224
Selection,50,0.029184
Selection,50,0.041472
Selection,50,0.041472
Selection,50,0.04224
Selection,50,0.037632
Selection,50,0.041984
Selection,50,0.043008
Selection,50,0.038656
Selection,50,0.0384
Selection,50,0.03072
Selection,50,0.044288
Selection,50,0.036352
Selection,50,0.029952
Selection,50,0.028928
Selection,50,0.03584
Selection,50,0.049664
Selection,50,0.036352
Selection,50,0.036608
Selection,50,0.028928
Selection,50,0.048896
Selection,50,0.058112
Selection,50,0.029184
Selection,50,0.030464
Selection,50,0.028928
Selection,50,0.02944
Selection,50,0.036096
Selection,50,0.030208
Selection,50,0.02944
QuickSort pivô central,50,0.054272
QuickSort pivô central,50,0.024064
QuickSort pivô central,50,0.02304
QuickSort pivô central,50,0.02304
QuickSort pivô central,50,0.023808
QuickSort pivô central,50,0.02432
QuickSort pivô central,50,0.039168
QuickSort pivô central,50,0.03072
QuickSort pivô central,50,0.037376
QuickSort pivô central,50,0.057856
QuickSort pivô central,50,0.02304
QuickSort pivô central,50,0.039936
QuickSort pivô central,50,0.031488
QuickSort pivô central,50,0.060928
QuickSort pivô central,50,0.045824
QuickSort pivô central,50,0.038656
QuickSort pivô central,50,0.03968
QuickSort pivô central,50,0.023552
QuickSort pivô central,50,0.046336
QuickSort pivô central,50,0.023808
QuickSort pivô central,50,0.03584
QuickSort pivô central,50,0.036352
QuickSort pivô central,50,0.037888
QuickSort pivô central,50,0.034816
QuickSort pivô central,50,0.024832
QuickSort pivô central,50,0.036352
QuickSort pivô central,50,0.032512
QuickSort pivô central,50,0.023808
QuickSort pivô central,50,0.024064
QuickSort pivô central,50,0.037632
QuickSort pivô mediana,50,0.039424
QuickSort pivô mediana,50,0.03968
QuickSort pivô mediana,50,0.02688
QuickSort pivô mediana,50,0.024576
QuickSort pivô mediana,50,0.023552
QuickSort pivô mediana,50,0.03968
QuickSort pivô mediana,50,0.02432
QuickSort pivô mediana,50,0.04096
QuickSort pivô mediana,50,0.023552
QuickSort pivô mediana,50,0.054784
QuickSort pivô mediana,50,0.04224
QuickSort pivô mediana,50,0.037632
QuickSort pivô mediana,50,0.036864
QuickSort pivô mediana,50,0.031488
QuickSort pivô mediana,50,0.05632
QuickSort pivô mediana,50,0.024064
QuickSort pivô mediana,50,0.024064
QuickSort pivô mediana,50,0.024832
QuickSort pivô mediana,50,0.024064
QuickSort pivô mediana,50,0.033536
QuickSort pivô mediana,50,0.044544
QuickSort pivô mediana,50,0.039168
QuickSort pivô mediana,50,0.023552
QuickSort pivô mediana,50,0.025344
QuickSort pivô mediana,50,0.023808
QuickSort pivô mediana,50,0.037632
QuickSort pivô mediana,50,0.05248
QuickSort pivô mediana,50,0.037376
QuickSort pivô mediana,50,0.039936
QuickSort pivô mediana,50,0.023808
QuickSort parcial,50,0.04992
QuickSort parcial,50,0.061952
QuickSort parcial,50,0.03584
QuickSort parcial,50,0.04352
QuickSort parcial,50,0.044288
QuickSort parcial,50,0.035584
QuickSort parcial,50,0.041728
QuickSort parcial,50,0.03072
QuickSort parcial,50,0.02688
QuickSort parcial,50,0.029184
QuickSort parcial,50,0.028672
QuickSort parcial,50,0.051968
QuickSort parcial,50,0.026624
QuickSort parcial,50,0.028672
QuickSort parcial,50,0.027648
QuickSort parcial,50,0.028416
QuickSort parcial,50,0.044032
QuickSort parcial,50,0.02688
QuickSort parcial,50,0.064256
QuickSort parcial,50,0.0448
QuickSort parcial,50,0.041984
QuickSort parcial,50,0.066048
QuickSort parcial,50,0.027392
QuickSort parcial,50,0.044288
QuickSort parcial,50,0.043776
QuickSort parcial,50,0.038144
QuickSort parcial,50,0.037888
QuickSort parcial,50,0.048128
QuickSort parcial,50,0.208384
QuickSort parcial,50,0.043776
Insertion,50,0.023808
Insertion,50,0.04608
Insertion,50,0.02432
Insertion,50,0.035072
Insertion,50,0.034048
Insertion,50,0.062976
Insertion,50,0.035584
Insertion,50,0.02944
Insertion,50,0.053248
Insertion,50,0.023552
Insertion,50,0.025088
Insertion,50,0.06272
Insertion,50,0.02304
Insertion,50,0.030464
Insertion,50,0.064256
Insertion,50,0.030976
Insertion,50,0.025344
Insertion,50,0.02432
Insertion,50,0.03712
Insertion,50,0.038912
Insertion,50,0.042752
Insertion,50,0.030976
Insertion,50,0.059392
Insertion,50,0.029952
Insertion,50,0.034048
Insertion,50,0.027392
Insertion,50,0.041216
Insertion,50,0.023808
Insertion,50,0.032
Insertion,50,0.042752
ShellSort,100,0.146176
ShellSort,100,0.167936
ShellSort,100,0.145664
ShellSort,100,0.16512
ShellSort,100,0.15872
ShellSort,100,0.19968
ShellSort,100,0.148992
ShellSort,100,0.151296
ShellSort,100,0.168448
ShellSort,100,0.208384
ShellSort,100,0.194816
ShellSort,100,0.189952
ShellSort,100,0.17536
ShellSort,100,0.147712
ShellSort,100,0.20608
ShellSort,100,0.139776
ShellSort,100,0.148992
ShellSort,100,0.144128
ShellSort,100,0.15488
ShellSort,100,0.14464
ShellSort,100,0.15872
ShellSort,100,0.14336
ShellSort,100,0.149248
ShellSort,100,0.156672
ShellSort,100,0.16256
ShellSort,100,0.147968
ShellSort,100,0.145408
ShellSort,100,0.207616
ShellSort,100,0.1792
ShellSort,100,0.14464
MergeSort,100,0.091904
MergeSort,100,0.071424
MergeSort,100,0.086016
MergeSort,100,0.120576
MergeSort,100,0.07296
MergeSort,100,0.071168
MergeSort,100,0.092672
MergeSort,100,0.086784
MergeSort,100,0.08448
MergeSort,100,0.094208
MergeSort,100,0.086016
MergeSort,100,0.092416
MergeSort,100,0.07936
MergeSort,100,0.084992
MergeSort,100,0.09344
MergeSort,100,0.205568
MergeSort,100,0.111872
MergeSort,100,0.07936
MergeSort,100,0.084992
MergeSort,100,0.10624
MergeSort,100,0.128768
MergeSort,100,0.071424
MergeSort,100,0.07936
MergeSort,100,0.08704
MergeSort,100,0.086784
MergeSort,100,0.108288
MergeSort,100,0.072448
MergeSort,100,0.086784
MergeSort,100,0.071936
MergeSort,100,0.125696
Selection,100,0.073984
Selection,100,0.099328
Selection,100,0.13056
Selection,100,0.24448
Selection,100,0.094208
Selection,100,0.073472
Selection,100,0.080128
Selection,100,0.09856
Selection,100,0.080384
Selection,100,0.10112
Selection,100,0.073216
Selection,100,0.079872
Selection,100,0.079104
Selection,100,0.099328
Selection,100,0.073728
Selection,100,0.100352
Selection,100,0.093184
Selection,100,0.101376
Selection,100,0.115712
Selection,100,0.108544
Selection,100,0.120064
Selection,100,0.07296
Selection,100,0.081664
Selection,100,0.09472
Selection,100,0.101632
Selection,100,0.07296
Selection,100,0.079616
Selection,100,0.08576
Selection,100,0.074496
Selection,100,0.072704
QuickSort pivô central,100,0.054784
QuickSort pivô central,100,0.037376
QuickSort pivô central,100,0.05376
QuickSort pivô central,100,0.033792
QuickSort pivô central,100,0.05376
QuickSort pivô central,100,0.035328
QuickSort pivô central,100,0.06528
QuickSort pivô central,100,0.077056
QuickSort pivô central,100,0.036096
QuickSort pivô central,100,0.03712
QuickSort pivô central,100,0.034816
QuickSort pivô central,100,0.035328
QuickSort pivô central,100,0.03584
QuickSort pivô central,100,0.050432
QuickSort pivô central,100,0.036352
QuickSort pivô central,100,0.050176
QuickSort pivô central,100,0.034816
QuickSort pivô central,100,0.06784
QuickSort pivô central,100,0.050432
QuickSort pivô central,100,0.050432
QuickSort pivô central,100,0.034816
QuickSort pivô central,100,0.035584
QuickSort pivô central,100,0.036096
QuickSort pivô central,100,0.044544
QuickSort pivô central,100,0.0704
QuickSort pivô central,100,0.062208
QuickSort pivô central,100,0.047872
QuickSort pivô central,100,0.043776
QuickSort pivô central,100,0.03584
QuickSort pivô central,100,0.048384
QuickSort pivô mediana,100,0.035328
QuickSort pivô mediana,100,0.033792
QuickSort pivô mediana,100,0.043264
QuickSort pivô mediana,100,0.048896
QuickSort pivô mediana,100,0.035584
QuickSort pivô mediana,100,0.034816
QuickSort pivô mediana,100,0.03456
QuickSort pivô mediana,100,0.050432
QuickSort pivô mediana,100,0.037888
QuickSort pivô mediana,100,0.054272
QuickSort pivô mediana,100,0.035584
QuickSort pivô mediana,100,0.04224
QuickSort pivô mediana,100,0.043008
QuickSort pivô mediana,100,0.046848
QuickSort pivô mediana,100,0.077824
QuickSort pivô mediana,100,0.056064
QuickSort pivô mediana,100,0.059648
QuickSort pivô mediana,100,0.036608
QuickSort pivô mediana,100,0.035072
QuickSort pivô mediana,100,0.051968
QuickSort pivô mediana,100,0.036352
QuickSort pivô mediana,100,0.054272
QuickSort pivô mediana,100,0.034816
QuickSort pivô mediana,100,0.058624
QuickSort pivô mediana,100,0.036096
QuickSort pivô mediana,100,0.034048
QuickSort pivô mediana,100,0.036864
QuickSort pivô mediana,100,0.034816
QuickSort pivô mediana,100,0.035328
QuickSort pivô mediana,100,0.044032
QuickSort parcial,100,0.127232
QuickSort parcial,100,0.036096
QuickSort parcial,100,0.051712
QuickSort parcial,100,0.051968
QuickSort parcial,100,0.0448
QuickSort parcial,100,0.04992
QuickSort parcial,100,0.048896
Não ordenado :(
QuickSort parcial,100,0.034816
QuickSort parcial,100,0.056064
QuickSort parcial,100,0.034304
QuickSort parcial,100,0.035584
QuickSort parcial,100,0.037632
QuickSort parcial,100,0.08576
QuickSort parcial,100,0.063488
QuickSort parcial,100,0.050688
QuickSort parcial,100,0.079104
QuickSort parcial,100,0.068864
Não ordenado :(
QuickSort parcial,100,0.035584
QuickSort parcial,100,0.051456
QuickSort parcial,100,0.03584
QuickSort parcial,100,0.037888
QuickSort parcial,100,0.035072
QuickSort parcial,100,0.050176
QuickSort parcial,100,0.03456
QuickSort parcial,100,0.035328
QuickSort parcial,100,0.0512
QuickSort parcial,100,0.051456
QuickSort parcial,100,0.050688
Insertion,100,0.061696
Insertion,100,0.0832
Insertion,100,0.068608
Insertion,100,0.134656
Insertion,100,0.089856
Insertion,100,0.066304
Insertion,100,0.068352
Insertion,100,0.07424
Insertion,100,0.064512
Insertion,100,0.062208
Insertion,100,0.091904
Insertion,100,0.067328
Insertion,100,0.086528
Insertion,100,0.074752
Insertion,100,0.06528
Insertion,100,0.069376
Insertion,100,0.064256
Insertion,100,0.064512
Insertion,100,0.071424
Insertion,100,0.064
Insertion,100,0.081152
Insertion,100,0.059392
Insertion,100,0.083456
Insertion,100,0.095488
Insertion,100,0.062208
Insertion,100,0.061184
Insertion,100,0.060672
Insertion,100,0.059392
Insertion,100,0.094976
Insertion,100,0.061184
ShellSort,200,0.555776
ShellSort,200,0.531968
ShellSort,200,0.548864
ShellSort,200,0.562688
ShellSort,200,0.552448
ShellSort,200,0.562432
ShellSort,200,0.655104
ShellSort,200,0.772096
ShellSort,200,0.777472
ShellSort,200,0.566528
ShellSort,200,0.52992
ShellSort,200,0.630272
ShellSort,200,0.57728
ShellSort,200,0.546304
ShellSort,200,0.598272
ShellSort,200,0.54912
ShellSort,200,0.548864
ShellSort,200,0.557568
ShellSort,200,0.572928
ShellSort,200,0.730112
ShellSort,200,0.540416
ShellSort,200,0.576512
ShellSort,200,0.565248
ShellSort,200,0.86144
ShellSort,200,0.718848
ShellSort,200,0.718592
ShellSort,200,0.797184
ShellSort,200,0.742912
ShellSort,200,0.5312
ShellSort,200,0.526848
MergeSort,200,0.150016
MergeSort,200,0.150784
MergeSort,200,0.142592
MergeSort,200,0.178688
MergeSort,200,0.143872
MergeSort,200,0.145408
MergeSort,200,0.151808
MergeSort,200,0.209408
MergeSort,200,0.144384
MergeSort,200,0.202496
MergeSort,200,0.194048
MergeSort,200,0.145408
MergeSort,200,0.145152
MergeSort,200,0.162816
MergeSort,200,0.31872
MergeSort,200,0.175616
MergeSort,200,0.207616
MergeSort,200,0.150016
MergeSort,200,0.14464
MergeSort,200,0.144128
MergeSort,200,0.163584
MergeSort,200,0.14464
MergeSort,200,0.163584
MergeSort,200,0.16128
MergeSort,200,0.14976
MergeSort,200,0.20992
MergeSort,200,0.200192
MergeSort,200,0.224512
MergeSort,200,0.214784
MergeSort,200,0.14848
Selection,200,0.240128
Selection,200,0.25344
Selection,200,0.244992
Selection,200,0.24448
Selection,200,0.242944
Selection,200,0.29568
Selection,200,0.263936
Selection,200,0.246016
Selection,200,0.246528
Selection,200,0.238592
Selection,200,0.246272
Selection,200,0.244992
Selection,200,0.248064
Selection,200,0.36224
Selection,200,0.297728
Selection,200,0.346112
Selection,200,0.238336
Selection,200,0.292608
Selection,200,0.247296
Selection,200,0.238336
Selection,200,0.253696
Selection,200,0.369152
Selection,200,0.251136
Selection,200,0.259072
Selection,200,0.287744
Selection,200,0.253696
Selection,200,0.240128
Selection,200,0.264192
Selection,200,0.244992
Selection,200,0.252928
QuickSort pivô central,200,0.103168
QuickSort pivô central,200,0.102656
QuickSort pivô central,200,0.126464
QuickSort pivô central,200,0.080896
QuickSort pivô central,200,0.058368
QuickSort pivô central,200,0.057856
QuickSort pivô central,200,0.061696
QuickSort pivô central,200,0.097536
QuickSort pivô central,200,0.081152
QuickSort pivô central,200,0.075264
QuickSort pivô central,200,0.059648
QuickSort pivô central,200,0.064512
QuickSort pivô central,200,0.06016
QuickSort pivô central,200,0.0768
QuickSort pivô central,200,0.079872
QuickSort pivô central,200,0.062208
QuickSort pivô central,200,0.073728
QuickSort pivô central,200,0.077312
QuickSort pivô central,200,0.0768
QuickSort pivô central,200,0.101632
QuickSort pivô central,200,0.057344
QuickSort pivô central,200,0.079104
QuickSort pivô central,200,0.071424
QuickSort pivô central,200,0.076032
QuickSort pivô central,200,0.059136
QuickSort pivô central,200,0.079616
QuickSort pivô central,200,0.08064
QuickSort pivô central,200,0.06016
QuickSort pivô central,200,0.073216
QuickSort pivô central,200,0.081152
QuickSort pivô mediana,200,0.05888
QuickSort pivô mediana,200,0.059392
QuickSort pivô mediana,200,0.08192
QuickSort pivô mediana,200,0.074496
QuickSort pivô mediana,200,0.073984
QuickSort pivô mediana,200,0.060928
QuickSort pivô mediana,200,0.063232
QuickSort pivô mediana,200,0.05888
QuickSort pivô mediana,200,0.073728
QuickSort pivô mediana,200,0.071936
QuickSort pivô mediana,200,0.073984
QuickSort pivô mediana,200,0.07936
QuickSort pivô mediana,200,0.076544
QuickSort pivô mediana,200,0.106752
